,timestep,episode,reward,obs_ax0,obs_ax1,obs_ax2,obs_ax3
9,9,485.0,11.0,-0.041474468721615816,-0.6011842821764577,0.16234486396838724,1.133625155656417
10,10,485.0,11.0,-0.05349815436514497,-0.7980148933188576,0.1850173670815156,1.472508888867054
11,11,485.0,11.0,-0.06945845223152212,-0.9948535386005901,0.21446754485885666,1.8168130051913398
0,0,486.0,16.0,0.004954528238183965,0.04151297848427765,0.005002228586047021,0.04755062143977738
1,1,486.0,16.0,0.005784787807869518,-0.153680342406,0.005953241014842569,0.34180758871591194
2,2,486.0,16.0,0.002711180959749518,0.04135640543295188,0.012789392789160808,0.051007893696609796
3,3,486.0,16.0,0.0035383090684085556,0.23629265755303244,0.013809550663093004,-0.2376125917511187
4,4,486.0,16.0,0.008264162219469205,0.04097616824801131,0.009057298828070631,0.05939408582211181
5,5,486.0,16.0,0.009083685584429431,-0.15427446764917258,0.010245180544512868,0.35492083620805326
6,6,486.0,16.0,0.0059981962314459795,-0.34954058075107675,0.017343597268673933,0.6508166644886282
7,7,486.0,16.0,-0.0009926153835755555,-0.5448997487161528,0.030359930558446498,0.9489101064288216
8,8,486.0,16.0,-0.011890610357898611,-0.3501993968829027,0.04933813268702293,0.6659186119882565
9,9,486.0,16.0,-0.018894598295556665,-0.15579714042983803,0.06265650492678806,0.38916960003925527
10,10,486.0,16.0,-0.022010541104153424,-0.35174986060682634,0.07043989692757317,0.7009308719452654
11,11,486.0,16.0,-0.02904553831628995,-0.5477738990318519,0.08445851436647848,1.01492996826789
12,12,486.0,16.0,-0.04000101629692698,-0.7439144492834664,0.10475711373183628,1.3328933720211402
13,13,486.0,16.0,-0.05487930528259631,-0.9401895335828162,0.13141498117225908,1.6564343168434947
14,14,486.0,16.0,-0.07368309595425264,-1.1365770369851047,0.16454366750912897,1.9870004304239262
15,15,486.0,16.0,-0.09641463669395474,-1.332999848074035,0.2042836761176075,2.3258129241530447
16,16,486.0,16.0,-0.12307463365543544,-1.5293089304497325,0.2507999346006684,2.6737961742597625
0,0,487.0,10.0,0.0020377094395258935,0.04743084027000817,0.017000114096828403,-0.03576499998068962
1,1,487.0,10.0,0.002986326244926057,0.2423049326280644,0.01628481409721461,-0.3230361072024466
2,2,487.0,10.0,0.007832424897487346,0.4371912535654069,0.009824091953165678,-0.6105393035484574
3,3,487.0,10.0,0.016576249968795483,0.6321745177209345,-0.00238669411780347,-0.9001118495371256
4,4,487.0,10.0,0.02921974032321417,0.8273287296186085,-0.020388931108545984,-1.1935440210445023
5,5,487.0,10.0,0.045766314915586345,1.0227087301114635,-0.04425981152943603,-1.4925470384848893
6,6,487.0,10.0,0.06622048951781562,1.2183404191141125,-0.07411075229913382,-1.7987153337948523
7,7,487.0,10.0,0.09058729790009787,1.4142090532543485,-0.11008505897503086,-2.113480433425731
8,8,487.0,10.0,0.11887147896518484,1.2203456047265973,-0.1523546676435455,-1.856745191082472
9,9,487.0,10.0,0.1432783910597168,1.0271900665769913,-0.18948957146519493,-1.6149872085369585
10,10,487.0,10.0,0.16382219239125662,1.2239748481496526,-0.2217893156359341,-1.9602580013763586
0,0,488.0,21.0,0.04660489064634514,0.04204259867304137,0.02736494199901006,-0.04805885277611595
1,1,488.0,21.0,0.04744574261980597,0.23676168751207538,0.02640376494348774,-0.3319838438906346
2,2,488.0,21.0,0.052180976370047476,0.43149805330246793,0.019764088065675048,-0.6162247719112044
3,3,488.0,21.0,0.060810937436096835,0.23610563545042898,0.007439592627450959,-0.3173831226815806
4,4,488.0,21.0,0.06553305014510541,0.04087851526279798,0.0010919301738193474,-0.02236332631203114
5,5,488.0,21.0,0.06635062045036137,-0.15425907826388416,0.0006446636475787247,0.2706639168867199
6,6,488.0,21.0,0.0632654388850837,0.04085366768036333,0.006057941985313123,-0.0218156101150353
7,7,488.0,21.0,0.06408251223869096,-0.15435463417399864,0.005621629783012417,0.27277249382055674
8,8,488.0,21.0,0.06099541955521099,0.040686653411043605,0.01107707965942355,-0.01813206424163577
9,9,488.0,21.0,0.06180915262343186,0.23564800932041097,0.010714438374590836,-0.3072995619020634
10,10,488.0,21.0,0.06652211280984008,0.43061566101965876,0.004568447136549567,-0.5965842684031607
11,11,488.0,21.0,0.07513442603023325,0.6256733833633101,-0.007363238231513648,-0.8878246798930315
12,12,488.0,21.0,0.08764789369749945,0.4306521392628673,-0.025119731829374277,-0.5974655163257807
13,13,488.0,21.0,0.0962609364827568,0.6261164225832531,-0.037069042155889895,-0.8979538670666183
14,14,488.0,21.0,0.10878326493442186,0.8217206993695021,-0.055028119497222264,-1.202054521061944
15,15,488.0,21.0,0.1252176789218119,0.6273518285720897,-0.07906920991846114,-0.9271126323693042
16,16,488.0,21.0,0.1377647154932537,0.8234472724284158,-0.09761146256584723,-1.2435589272192977
17,17,488.0,21.0,0.154233660941822,0.6297039462574825,-0.12248264111023319,-0.9829795481437781
18,18,488.0,21.0,0.16682773986697166,0.8262351315885264,-0.14214223207310875,-1.3114877462396604
19,19,488.0,21.0,0.1833524424987422,1.0228418382266982,-0.16837198699790196,-1.645072811678317
20,20,488.0,21.0,0.20380927926327616,1.2194865983397172,-0.20127344323146829,-1.985136598329077
21,21,488.0,21.0,0.2281990112300705,1.0269682638945183,-0.2409761751980498,-1.7609643741674186
0,0,489.0,12.0,-0.016931843618138258,0.024974012866711498,0.0427124014982873,-0.042728667474540474
1,1,489.0,12.0,-0.016432363360804027,0.21945828082051944,0.04185782814879649,-0.32163537624423993
2,2,489.0,12.0,-0.012043197744393639,0.4139599330737095,0.03542512062391169,-0.6008296972020191
3,3,489.0,12.0,-0.0037639990829194496,0.21836078588470256,0.02340852667987131,-0.29720224870242484
4,4,489.0,12.0,0.000603216634774602,0.4131413560238445,0.017464481705822814,-0.5824115803815819
5,5,489.0,12.0,0.00886604375525149,0.608014322503517,0.005816250098191176,-0.8695421562442378
6,6,489.0,12.0,0.021026330205321832,0.8030566696906626,-0.011574593026693579,-1.1603907606197674
7,7,489.0,12.0,0.03708746359913508,0.9983274837782821,-0.03478240823908893,-1.456680215838642
8,8,489.0,12.0,0.05705401327470072,1.1938585706169165,-0.06391601255586177,-1.760023412727796
9,9,489.0,12.0,0.08093118468703905,1.3896432010506392,-0.09911648081041768,-2.0718792054730466
10,10,489.0,12.0,0.10872404870805184,1.1956580020977017,-0.14055406491987862,-1.8114220875384925
11,11,489.0,12.0,0.13263720875000587,1.3920387885517225,-0.1767825066706485,-2.144275332581768
12,12,489.0,12.0,0.1604779845210403,1.588410292872009,-0.21966801332228386,-2.485945567639177
0,0,490.0,20.0,0.049859565129341823,0.009663976122643324,0.03818370360946939,-0.006542346906578768
1,1,490.0,20.0,0.05005284465179469,-0.18598418946233478,0.038052856671337815,0.2979392680442833
2,2,490.0,20.0,0.04633316086254799,0.008575245316589597,0.04401164203222348,0.017496224924126558
3,3,490.0,20.0,0.04650466576887978,-0.1871493465174597,0.04436156653070601,0.32373406188541953
4,4,490.0,20.0,0.04276167883853058,-0.38287397366246556,0.0508362477684144,0.6300701911910496
5,5,490.0,20.0,0.03510419936528127,-0.1884968769408547,0.0634376515922354,0.35382063522444007
6,6,490.0,20.0,0.03133426182646418,-0.3844608083410145,0.0705140642967242,0.6658134248380888
7,7,490.0,20.0,0.023645045659643888,-0.19038680284002793,0.08383033279348598,0.39613981184109803
8,8,490.0,20.0,0.019837309602843328,0.003451902349257324,0.09175312903030794,0.13102007172027158
9,9,490.0,20.0,0.019906347649828474,-0.192856429167547,0.09437353046471338,0.45118153841280556
10,10,490.0,20.0,0.016049219066477535,-0.38917753806161,0.10339716123296949,0.7720574450062649
11,11,490.0,20.0,0.008265668305245336,-0.585558711986791,0.11883831013309479,1.0954006078430198
12,12,490.0,20.0,-0.003445505934490483,-0.3921851708441657,0.14074632228995518,0.8422423661032536
13,13,490.0,20.0,-0.011289209351373798,-0.19923592478340635,0.15759116961202024,0.5969233790741479
14,14,490.0,20.0,-0.015273927847041926,-0.006629386514360069,0.1695296371935032,0.3577339542764949
15,15,490.0,20.0,-0.015406515577329128,-0.20370477446214466,0.17668431627903308,0.6987125084124227
16,16,490.0,20.0,-0.01948061106657202,-0.01141528774729722,0.19065856644728155,0.466443999778162
17,17,490.0,20.0,-0.019708916821517965,0.1805738523180851,0.19998744644284477,0.23939329373154639
18,18,490.0,20.0,-0.016097439775156264,0.37236084747141196,0.2047753123174757,0.015851706327630194
19,19,490.0,20.0,-0.008650222825728023,0.17498077723815766,0.2050923464440283,0.36551999831799875
20,20,490.0,20.0,-0.00515060728096487,-0.02237521549145685,0.21240274641038828,0.7152250869611461
0,0,491.0,33.0,-0.027684148621217642,0.016448828486011174,-0.04853722096787703,-0.026206082270231457
1,1,491.0,33.0,-0.027355172051497418,-0.17794466994530894,-0.049061342613281655,0.25077641901486164
2,2,491.0,33.0,-0.030914065450403597,-0.372332938389468,-0.044045814232984426,0.5275897214611696
3,3,491.0,33.0,-0.038360724218192956,-0.17661984393921068,-0.03349401980376104,0.22135951853448482
4,4,491.0,33.0,-0.04189312109697717,0.018964451650116232,-0.029066829433071338,-0.08169777888399754
5,5,491.0,33.0,-0.04151383206397484,-0.17572903004118334,-0.03070078501075129,0.2016746382212521
6,6,491.0,33.0,-0.045028412664798505,-0.37039876030586033,-0.026667292246326246,0.4845170187202807
7,7,491.0,33.0,-0.05243638787091571,-0.17491081908993858,-0.01697695187192063,0.1835501111418038
8,8,491.0,33.0,-0.05593460425271448,0.02044988212282725,-0.013305949649084554,-0.11443969609522647
9,9,491.0,33.0,-0.05552560661025793,-0.17447890972945654,-0.015594743570989084,0.17401577444338678
10,10,491.0,33.0,-0.05901518480484706,0.020862720190342632,-0.012114428082121348,-0.12354571020288174
11,11,491.0,33.0,-0.05859793040104021,0.21615611559062456,-0.014585342286178983,-0.4200258624541679
12,12,491.0,33.0,-0.054274808089227716,0.021243833282568486,-0.02298585953526234,-0.13197647512908273
13,13,491.0,33.0,-0.053849931423576344,0.21668737423515386,-0.025625389037843994,-0.4318215906950122
14,14,491.0,33.0,-0.04951618393887327,0.021937461784906992,-0.034261820851744236,-0.14732567008388392
15,15,491.0,33.0,-0.04907743470317513,-0.17267752505037898,-0.03720833425342192,0.1343544823478776
16,16,491.0,33.0,-0.052530985204182715,-0.3672473006019098,-0.034521244606464364,0.4150704121230769
17,17,491.0,33.0,-0.05987593121622091,-0.17165350744465238,-0.026219836364002824,0.11170729406713076
18,18,491.0,33.0,-0.06330900136511396,-0.366390125657326,-0.023985690482660207,0.39600407035054674
19,19,491.0,33.0,-0.07063680387826048,-0.17093621204785595,-0.016065609075649273,0.09585641447095222
20,20,491.0,33.0,-0.07405552811921759,0.024412270897140653,-0.014148480786230228,-0.20185158150901983
21,21,491.0,33.0,-0.07356728270127477,0.2197336818340077,-0.018185512416410626,-0.49896388846843853
22,22,491.0,33.0,-0.06917260906459462,0.02487277791628012,-0.028164790185779394,-0.21206710947558893
23,23,491.0,33.0,-0.06867515350626902,0.22038585910400324,-0.03240613237529117,-0.5134997736960136
24,24,491.0,33.0,-0.06426743632418895,0.4159488793794891,-0.042676127849211445,-0.8162160240817891
25,25,491.0,33.0,-0.05594845873659917,0.6116283356642734,-0.05900044833084723,-1.122010936347881
26,26,491.0,33.0,-0.043715892023313704,0.41732758556970945,-0.08144066705780485,-0.8484030122208688
27,27,491.0,33.0,-0.03536934031191952,0.6134602554080112,-0.09840872730222222,-1.165544003523783
28,28,491.0,33.0,-0.023100135203759295,0.4197471424170808,-0.12171960737269788,-0.9052656681906964
29,29,491.0,33.0,-0.014705192355417679,0.22646505989551743,-0.13982492073651182,-0.6531848612319611
30,30,491.0,33.0,-0.01017589115750733,0.4232286055025761,-0.15288861796115102,-0.9864243883650144
31,31,491.0,33.0,-0.001711319047455806,0.6200306335772574,-0.17261710572845132,-1.3229583146853081
32,32,491.0,33.0,0.010689293624089342,0.42745779521548666,-0.1990762720221575,-1.0888896801659298
33,33,491.0,33.0,0.019238449528399076,0.2354368020195028,-0.2208540656254761,-0.864689501374556
0,0,492.0,18.0,-0.03516192441562439,0.02213954236584502,0.02358918135223012,0.006037820000303118
1,1,492.0,18.0,-0.03471913356830749,-0.17331262939234332,0.023709937752236183,0.30606908812816613
2,2,492.0,18.0,-0.038185386156154355,0.02146357040154262,0.029831319514799507,0.020956974905393055
3,3,492.0,18.0,-0.0377561147481235,0.21614529041746716,0.030250459012907367,-0.26216657100758345
4,4,492.0,18.0,-0.03343320893977416,0.4108226673385621,0.025007127592755696,-0.545156757448874
5,5,492.0,18.0,-0.025216755593002918,0.6055844692315159,0.014103992443778215,-0.8298567891334484
6,6,492.0,18.0,-0.0131050662083726,0.8005108140307868,-0.002493143338890752,-1.1180707890672306
7,7,492.0,18.0,0.0029051500722431355,0.6054216661000787,-0.024854559120235365,-0.826170960024023
8,8,492.0,18.0,0.01501358339424471,0.8008745392009627,-0.041377978320715825,-1.1265662067726894
9,9,492.0,18.0,0.031031074178263965,0.606318471931813,-0.06390930245616962,-0.8471435547495165
10,10,492.0,18.0,0.04315744361690023,0.4121238221554012,-0.08085217355115995,-0.5752228009634508
11,11,492.0,18.0,0.05139992006000825,0.608280571684421,-0.09235662957042896,-0.892241379851483
12,12,492.0,18.0,0.06356553149369668,0.8045257693890571,-0.11020145716745862,-1.2124688915169681
13,13,492.0,18.0,0.07965604688147782,0.6109850571642185,-0.13445083499779797,-0.9562525513325263
14,14,492.0,18.0,0.09187574802476219,0.41790244612980043,-0.1535758860244485,-0.7086520233707413
15,15,492.0,18.0,0.10023379694735819,0.6147803807216419,-0.16774892649186332,-1.0454671918690934
16,16,492.0,18.0,0.11252940456179103,0.4222340247603939,-0.1886582703292452,-0.8097889953329703
17,17,492.0,18.0,0.12097408505699891,0.23012837446051904,-0.2048540502359046,-0.5818804836265359
18,18,492.0,18.0,0.12557665254620928,0.038376235680203125,-0.21649165990843533,-0.36007311797942176
0,0,493.0,22.0,0.04299635738626466,0.028140062182823708,0.029039261462403973,-0.02762860216058337
1,1,493.0,22.0,0.04355915862992113,0.22283379373796702,0.028486689419192305,-0.3110097293384673
2,2,493.0,22.0,0.04801583450468047,0.4175385550495314,0.022266494832422958,-0.5945744243621884
3,3,493.0,22.0,0.0563666056056711,0.6123418908140701,0.01037500634517919,-0.8801611852991009
4,4,493.0,22.0,0.0686134434219525,0.41708053652582056,-0.007228217360802831,-0.5842347201413948
5,5,493.0,22.0,0.07695505415246891,0.2220605834388776,-0.018912911763630726,-0.2938375098008843
6,6,493.0,22.0,0.08139626582124646,0.027213312485761115,-0.024789661959648414,-0.007178938780036392
7,7,493.0,22.0,0.08194053207096168,-0.1675445100106769,-0.02493324073524914,0.2775806223796358
8,8,493.0,22.0,0.07858964187074814,-0.3623020470740088,-0.019381628287656424,0.5622965137104885
9,9,493.0,22.0,0.07134360092926796,-0.5571467302702304,-0.008135698013446654,0.8488108035615116
10,10,493.0,22.0,0.06020066632386335,-0.361914770475525,0.008840518057783579,0.5535806867277626
11,11,493.0,22.0,0.05296237091435285,-0.5571597414702365,0.019912131792338833,0.8490357772551695
12,12,493.0,22.0,0.04181917608494812,-0.7525475156685049,0.03689284733744222,1.1479131179584452
13,13,493.0,22.0,0.02676822577157802,-0.5579261383130198,0.05985110969661112,0.8670237379482788
14,14,493.0,22.0,0.015609703005317622,-0.7538092439120966,0.0771915844555767,1.1779080133706525
15,15,493.0,22.0,0.0005335181270756904,-0.9498441584493214,0.10074974472298975,1.4937565536126591
16,16,493.0,22.0,-0.018463365041910738,-0.7560818232467493,0.13062487579524293,1.2341572334990756
17,17,493.0,22.0,-0.03358500150684572,-0.5628583013623445,0.15530802046522443,0.9850857396445243
18,18,493.0,22.0,-0.04484216753409261,-0.3701190497611354,0.17500973525811492,0.7449338158462107
19,19,493.0,22.0,-0.05224454852931532,-0.1777884420170032,0.18990841157503913,0.5120353352234384
20,20,493.0,22.0,-0.055800317369655385,0.014222603177823534,0.2001491182795079,0.28469493761327214
21,21,493.0,22.0,-0.055515865306098915,-0.18310728102355733,0.20584301703177335,0.6332325514278341
22,22,493.0,22.0,-0.05917801092657006,0.008639094222528343,0.21850766806033003,0.4117762987071898
0,0,494.0,29.0,-0.03352907430212672,-0.011242147082925716,0.009905830075518832,-0.047024544797068905
1,1,494.0,29.0,-0.03375391724378523,0.18373637081752464,0.008965339179577453,-0.3365657060823843
2,2,494.0,29.0,-0.030079189827434738,0.3787295968453815,0.0022340250579297666,-0.6264080160211117
3,3,494.0,29.0,-0.022504597890527108,0.1835765330319171,-0.010294135262492468,-0.33302234796729635
4,4,494.0,29.0,-0.018833067229888766,0.37884347897540976,-0.016954582221838394,-0.6289336701202417
5,5,494.0,29.0,-0.011256197650380571,0.5741978859008418,-0.029533255624243228,-0.9269075727617035
6,6,494.0,29.0,0.00022776006763626337,0.7697059159430945,-0.048071407079477296,-1.228723248612207
7,7,494.0,29.0,0.015621878386498153,0.5752343958903327,-0.07264587205172143,-0.9514805020824982
8,8,494.0,29.0,0.02712656630430481,0.3811613343664143,-0.0916754820933714,-0.6824778317960184
9,9,494.0,29.0,0.0347497929916331,0.18742399562068138,-0.10532503872929176,-0.4200070065694119
10,10,494.0,29.0,0.038498272904046726,-0.0060602069873249564,-0.11372517886068,-0.1622973491180884
11,11,494.0,29.0,0.03837706876430023,-0.19938594944356783,-0.11697112584304177,0.09245483582335567
12,12,494.0,29.0,0.034389349775428874,-0.3926539891311994,-0.11512202912657465,0.34606475652702834
13,13,494.0,29.0,0.026536269992804885,-0.19609875591784076,-0.10820073399603408,0.01941230610349387
14,14,494.0,29.0,0.02261429487444807,-0.3895160298201462,-0.1078124878739642,0.2760925819232349
15,15,494.0,29.0,0.014823974278045146,-0.5829478702684106,-0.10229063623549951,0.5329202021865964
16,16,494.0,29.0,0.0031650168726769356,-0.7764936638003151,-0.09163223219176758,0.7917003303018493
17,17,494.0,29.0,-0.012364856403329367,-0.9702460694083319,-0.0757982255857306,1.0542074734636482
18,18,494.0,29.0,-0.03176977779149601,-0.7742055813050726,-0.054714076116457636,0.738727735446626
19,19,494.0,29.0,-0.04725388941759746,-0.9685310096291134,-0.039939521407525116,1.0137017692360732
20,20,494.0,29.0,-0.06662450961017972,-0.7728997278389929,-0.01966548602280365,0.7087497658790947
21,21,494.0,29.0,-0.08208250416695959,-0.9677438439736551,-0.005490490705221757,0.9951781474175345
22,22,494.0,29.0,-0.10143738104643268,-1.1627919298946028,0.014413072243128933,1.286131670288022
23,23,494.0,29.0,-0.12469321964432474,-0.9678563585951747,0.04013570564888938,0.9979959807891985
24,24,494.0,29.0,-0.14405034681622825,-1.163491260194962,0.06009562526467335,1.3030087370955497
25,25,494.0,29.0,-0.1673201720201275,-1.3593218263718783,0.08615580000658435,1.6138817977973365
26,26,494.0,29.0,-0.19450660854756507,-1.5553484084328564,0.11843343596253109,1.9321295233577378
27,27,494.0,29.0,-0.2256135767162222,-1.7515222955904957,0.15707602642968585,2.259067131791813
28,28,494.0,29.0,-0.2606440226280321,-1.5581834971548367,0.2022573690655221,2.0186199382259487
29,29,494.0,29.0,-0.2918076925711288,-1.7547486679611317,0.2426297678300411,2.3665164743665104
0,0,495.0,24.0,-0.029935854362168737,-0.0052303774584529505,0.04357430342074953,0.0036720372139795315
1,1,495.0,24.0,-0.030040461911337798,0.18924044490959266,0.04364774416502912,-0.2749505143796166
2,2,495.0,24.0,-0.026255653013145946,-0.006476200462564974,0.03814873387743679,0.031173212089045443
3,3,495.0,24.0,-0.026385177022397246,0.18807850135540824,0.0387721981192177,-0.24923350348390844
4,4,495.0,24.0,-0.02262360699528908,-0.0075750833335067325,0.03378752804953953,0.05542247956803664
5,5,495.0,24.0,-0.022775108661959215,-0.20316479553393552,0.034895977640900265,0.35857124365936416
6,6,495.0,24.0,-0.026838404572637926,-0.008555854180791855,0.04206740251408755,0.07709288469957282
7,7,495.0,24.0,-0.027009521656253765,-0.2042548324651319,0.043609260208079,0.38274581784920764
8,8,495.0,24.0,-0.031094618305556404,-0.3999679639902388,0.05126417656506316,0.6888534677966551
9,9,495.0,24.0,-0.03909397758536118,-0.20559355082299877,0.06504124592099626,0.4127399457694198
10,10,495.0,24.0,-0.043205848601821153,-0.4015742798974776,0.07329604483638466,0.7251981031311876
11,11,495.0,24.0,-0.05123733419977071,-0.20753830524783853,0.08780000689900841,0.4564553549676268
12,12,495.0,24.0,-0.05538810030472748,-0.40378474072680576,0.09692911399836095,0.7754711622582622
13,13,495.0,24.0,-0.0634637951192636,-0.21012014585426994,0.11243853724352619,0.5147904052395512
14,14,495.0,24.0,-0.067666198036349,-0.016746290952632387,0.12273434534831722,0.2595485484742196
15,15,495.0,24.0,-0.06800112385540165,-0.21338710666905195,0.1279253163178016,0.5882843256712584
16,16,495.0,24.0,-0.07226886598878268,-0.41004646493322217,0.13969100283122676,0.9183704681290017
17,17,495.0,24.0,-0.08046979528744713,-0.21706111887310686,0.15805841219380679,0.6726479523317219
18,18,495.0,24.0,-0.08481101766490927,-0.024448082930892345,0.17151137124044122,0.4336057811243459
19,19,495.0,24.0,-0.08529997932352712,0.16788347294464223,0.18018348686292812,0.19951878782990407
20,20,495.0,24.0,-0.08194230986463427,0.36003231346619985,0.1841738626195262,-0.03135060933629222
21,21,495.0,24.0,-0.07474166359531027,0.1628125209151998,0.18354685043280036,0.3133174949374746
22,22,495.0,24.0,-0.07148541317700628,-0.0343848830391103,0.18981320033154986,0.6578052580953458
23,23,495.0,24.0,-0.07217311083778849,-0.23157084460471958,0.20296930549345676,1.0037424451556562
24,24,495.0,24.0,-0.07680452772988289,-0.03965295710683303,0.22304415439656988,0.7810391481716835
0,0,496.0,12.0,0.03156013465595918,0.03543833577385902,-0.03066743877102368,0.046436817288092125
1,1,496.0,12.0,0.032268901371436357,0.23098631002290307,-0.02973870242526184,-0.2557620352296229
2,2,496.0,12.0,0.03688862757189442,0.42651995918810337,-0.03485394312985429,-0.5576747123102289
3,3,496.0,12.0,0.04541902675565649,0.6221134103519712,-0.04600743737605887,-0.8611316870134414
4,4,496.0,12.0,0.05786129496269592,0.4276471671290518,-0.0632300711163277,-0.583262400775886
5,5,496.0,12.0,0.06641423830527696,0.23346537089609148,-0.07489531913184541,-0.3111490290347392
6,6,496.0,12.0,0.07108354572319879,0.42957001273260736,-0.0811182997125402,-0.6264800128971799
7,7,496.0,12.0,0.07967494597785094,0.625724958863765,-0.0936478999704838,-0.9435675457274326
8,8,496.0,12.0,0.09218944515512624,0.821975328765908,-0.11251925088503245,-1.2641454745407028
9,9,496.0,12.0,0.1086289517304444,1.0183411838606276,-0.1378021603758465,-1.5898425446277908
10,10,496.0,12.0,0.12899577540765694,1.2148045001783303,-0.16959901126840232,-1.9221296328503699
11,11,496.0,12.0,0.15329186541122355,1.0218622860055926,-0.2080416039254097,-1.6864920765119658
12,12,496.0,12.0,0.1737291111313354,1.2186949616580032,-0.24177144545564902,-2.0360986939967365
0,0,497.0,17.0,-0.008548358160209865,-0.008443745742896212,-0.021990118657781246,-0.0387536366756595
1,1,497.0,17.0,-0.00871723307506779,0.18698652832159324,-0.022765191391294435,-0.33829274700015866
2,2,497.0,17.0,-0.004977502508635925,0.38242490143785235,-0.02953104633129761,-0.638066733099884
3,3,497.0,17.0,0.002670995520121122,0.1877269146989356,-0.04229238099329529,-0.3548279540505019
4,4,497.0,17.0,0.006425533814099834,-0.00676897842127025,-0.04938894007430533,-0.07577524231972876
5,5,497.0,17.0,0.006290154245674429,-0.20114938240210264,-0.050904444920699905,0.2009253806609207
6,6,497.0,17.0,0.002267166597632376,-0.005337746251227959,-0.046885937307481494,-0.10737105043121625
7,7,497.0,17.0,0.0021604116726078168,-0.19975754704536688,-0.04903335831610582,0.17015875024008337
8,8,497.0,17.0,-0.0018347392682995208,-0.003969312741737646,-0.045630183311304154,-0.13758065753407062
9,9,497.0,17.0,-0.0019141255231342738,0.19177549076343783,-0.048381796461985566,-0.4443028626568278
10,10,497.0,17.0,0.0019213842921344828,-0.0026297198667042387,-0.05726785371512212,-0.16725497713076842
11,11,497.0,17.0,0.001868789894800398,0.19326322225193093,-0.06061295325773749,-0.4774402305872599
12,12,497.0,17.0,0.005734054339839017,0.389186248573729,-0.07016175786948269,-0.7885943782663352
13,13,497.0,17.0,0.013517779311313597,0.5851981031528977,-0.08593364543480939,-1.1024994175594889
14,14,497.0,17.0,0.02522174137437155,0.7813389092303086,-0.10798363378599916,-1.420858388804108
15,15,497.0,17.0,0.040848519558977725,0.9776184052046071,-0.13640080156208131,-1.7452482938761056
16,16,497.0,17.0,0.06040088766306986,1.174002602442794,-0.17130576743960343,-2.07706611445693
17,17,497.0,17.0,0.08388093971192574,0.9809825657271294,-0.21284708972874203,-1.8418918365589172
0,0,498.0,22.0,0.010856700685475416,0.03276587092043304,0.027765031836753704,0.013393376820842032
1,1,498.0,22.0,0.011512018103884077,0.22747886004903073,0.028032899373170543,-0.2704016657552421
2,2,498.0,22.0,0.016061595304864694,0.42218979539653156,0.022624866058065702,-0.5541127240429575
3,3,498.0,22.0,0.024505391212795324,0.6169868655195198,0.011542611577206551,-0.8395824040565689
4,4,498.0,22.0,0.03684512852318572,0.42170923242131875,-0.0052490365039248275,-0.5432920146477028
5,5,498.0,22.0,0.0452793131716121,0.22666144035972746,-0.016114876796878883,-0.2522675667154563
6,6,498.0,22.0,0.04981254197880665,0.42200975038941324,-0.021160228131188008,-0.5499895539134387
7,7,498.0,22.0,0.058252736986594916,0.6174224342554481,-0.03216001920945678,-0.849263602194426
8,8,498.0,22.0,0.07060118567170388,0.4227534881836038,-0.049145291253345304,-0.5668645906901411
9,9,498.0,22.0,0.07905625543537596,0.22835414511341584,-0.06048258306714813,-0.29006054897887124
10,10,498.0,22.0,0.08362333833764428,0.4242840492196616,-0.06628379404672555,-0.6011890542672533
11,11,498.0,22.0,0.09210901932203751,0.23014888624662935,-0.07830757513207061,-0.33009895005278583
12,12,498.0,22.0,0.09671199704697009,0.03622391282357673,-0.08490955413312633,-0.06310181140112603
13,13,498.0,22.0,0.09743647530344163,0.23245414777765952,-0.08617159036114885,-0.3813201638344319
14,14,498.0,22.0,0.10208555825899482,0.42868725177500766,-0.09379799363783749,-0.6998807484371321
15,15,498.0,22.0,0.11065930329449497,0.23498220020788307,-0.10779560860658013,-0.43813659738441174
16,16,498.0,22.0,0.11535894729865263,0.04153793590561006,-0.11655834055426836,-0.18128498886571082
17,17,498.0,22.0,0.11618970601676483,0.23811814211846355,-0.12018404033158259,-0.5083451446517171
18,18,498.0,22.0,0.1209520688591341,0.4347101535481903,-0.13035094322461693,-0.8363551198836228
19,19,498.0,22.0,0.1296462719300979,0.6313486269080802,-0.14707804562228938,-1.1670252508022867
20,20,498.0,22.0,0.1422732444682595,0.438414165193828,-0.1704185506383351,-0.923833297634315
21,21,498.0,22.0,0.15104152777213606,0.6353773853466536,-0.1888952165910214,-1.2648591617117393
22,22,498.0,22.0,0.16374907547906914,0.443103451560671,-0.21419239982525617,-1.0367839523563311
0,0,499.0,25.0,0.005972959457332491,0.006812220311932016,-0.030427172728251274,0.023295982131794957
1,1,499.0,25.0,0.006109203863571132,0.20235701374000367,-0.029961253085615376,-0.27882964859749887
2,2,499.0,25.0,0.010156344138371205,0.397893284165061,-0.03553784605756535,-0.5808097084052035
3,3,499.0,25.0,0.018114209821672424,0.20328685121940826,-0.04715404022566942,-0.2995302992114885
4,4,499.0,25.0,0.02217994684606059,0.00886763774695587,-0.05314464620989919,-0.02208378867069133
5,5,499.0,25.0,0.022357299600999705,-0.1854534804218951,-0.05358632198331302,0.2533691896578537
6,6,499.0,25.0,0.018648229992561802,0.010391042842216675,-0.048518938190155944,-0.05572276136814902
7,7,499.0,25.0,0.018856050849406135,-0.18400285610094846,-0.04963339341751893,0.22126596739198695
