,timestep,episode,reward,obs_ax0,obs_ax1,obs_ax2,obs_ax3
2,2,572.0,20.0,-0.028738998653900366,-0.03729261212548665,0.04475548452408694,-0.022743829625627543
3,3,572.0,20.0,-0.0294848508964101,0.15715987842198872,0.044300607931574386,-0.3009767700078713
4,4,572.0,20.0,-0.026341653327970324,-0.03856457572181038,0.03828107253141696,0.0053419889479705
5,5,572.0,20.0,-0.027112944842406533,0.15598805498696705,0.03838791231037637,-0.27502126755379613
6,6,572.0,20.0,-0.023993183742667193,-0.03965997662501772,0.032887486959300445,0.029517846055347685
7,7,572.0,20.0,-0.024786383275167547,0.15497528989207057,0.0334778438804074,-0.2526100034519419
8,8,572.0,20.0,-0.021686877477326137,-0.0406083068713623,0.028425643811368563,0.050441652141967164
9,9,572.0,20.0,-0.022499043614753383,0.15409476076333845,0.029434476854207907,-0.23313895080647906
10,10,572.0,20.0,-0.019417148399486613,-0.0414351276260283,0.024771697838078324,0.06868132399248189
11,11,572.0,20.0,-0.020245850952007177,-0.23690330715854083,0.026145324317927963,0.36907577235544364
12,12,572.0,20.0,-0.024983917095177992,-0.43238680011442,0.033526839765036835,0.6698866459726107
13,13,572.0,20.0,-0.033631653097466394,-0.6279584603933863,0.046924572684489047,0.9729343221297444
14,14,572.0,20.0,-0.04619082230533412,-0.8236775613486813,0.06638325912708393,1.2799805772251116
15,15,572.0,20.0,-0.06266437353230775,-0.629461352261347,0.09198287067158616,1.0088002699327352
16,16,572.0,20.0,-0.07525360057753469,-0.8256827113339575,0.11215887607024086,1.3288928825223625
17,17,572.0,20.0,-0.09176725480421384,-1.02202692692644,0.13873673372068812,1.6544643144530504
18,18,572.0,20.0,-0.11220779334274264,-0.828770359606828,0.17182602000974911,1.4080227026390453
19,19,572.0,20.0,-0.1287832005348792,-1.025556670237723,0.19998647406253,1.7491240513859685
20,20,572.0,20.0,-0.14929433393963368,-0.8331894879279254,0.23496895509024937,1.5247291928289466
0,0,573.0,17.0,-0.007779102899457449,-0.039556505518338586,-0.005568103188398489,0.01979838167389017
1,1,573.0,17.0,-0.008570233009824221,0.15564485384636847,-0.005172135554920685,-0.27463613227932826
2,2,573.0,17.0,-0.005457335932896852,0.3508402170741584,-0.01066485820050725,-0.5689458619519219
3,3,573.0,17.0,0.0015594684085863172,0.15586945854626658,-0.022043775439545686,-0.2796417647397585
4,4,573.0,17.0,0.004676857579511648,0.3512988182241667,-0.027636610734340858,-0.5791949288062878
5,5,573.0,17.0,0.011702833943994982,0.1565748504456261,-0.03922050931046661,-0.29534464435818836
6,6,573.0,17.0,0.014834330952907504,-0.03796664941941941,-0.04512740219763038,-0.01528467939904038
7,7,573.0,17.0,0.014074997964519116,0.15777245873029677,-0.04543309578561119,-0.3218573814633534
8,8,573.0,17.0,0.01723044713912505,0.3535109572862094,-0.05187024341487825,-0.6285148891687489
9,9,573.0,17.0,0.02430066628484924,0.15914981513041004,-0.06444054119825324,-0.35260830186654163
10,10,573.0,17.0,0.027483662587457443,0.3551261058959698,-0.07149270723558407,-0.6648950029802309
11,11,573.0,17.0,0.03458618470537684,0.5511658760351091,-0.08479060729518868,-0.9792044335267102
12,12,573.0,17.0,0.04560950222607902,0.747315866839328,-0.10437469596572288,-1.297270974759647
13,13,573.0,17.0,0.060555819562865584,0.5536627020272293,-0.13032011546091582,-1.0390025207404048
14,14,573.0,17.0,0.07162907360341017,0.3604904741529642,-0.15110016587572392,-0.789906985473714
15,15,573.0,17.0,0.07883888308646946,0.5573286204133789,-0.1668983055851982,-1.1260546666962412
16,16,573.0,17.0,0.08998545549473703,0.7541968879032037,-0.18941939891912302,-1.4660943951180248
17,17,573.0,17.0,0.10506939325280111,0.5618311456319904,-0.21874128682148353,-1.238063723510732
0,0,574.0,60.0,0.02119631951547077,0.016503264137609025,0.012662829513963539,-0.01568282233591336
1,1,574.0,60.0,0.02152638479822295,-0.17879797684383364,0.012349173067245272,0.28096832482307127
2,2,574.0,60.0,0.017950425261346277,0.01614566304398163,0.017968539563706698,-0.00779427370773117
3,3,574.0,60.0,0.01827333852222591,0.21100537266849415,0.017812654089552075,-0.2947541875158901
4,4,574.0,60.0,0.022493445975595792,0.015634061030470492,0.011917570339234271,0.0034929324222918168
5,5,574.0,60.0,0.022806127196205204,-0.1796567598332389,0.011987428987680107,0.2999120440610627
6,6,574.0,60.0,0.019212991999540425,-0.37494750665523613,0.017985669868901363,0.596351337029144
7,7,574.0,60.0,0.011714041866435702,-0.18008181254419428,0.029912696609484243,0.30938757344569356
8,8,574.0,60.0,0.008112405615551817,0.014601453401864417,0.036100448078398115,0.02628633363829136
9,9,574.0,60.0,0.008404434683589106,0.2091875978817647,0.03662617475116394,-0.2547914825068492
10,10,574.0,60.0,0.012588186641224401,0.013562355932557252,0.03153034510102696,0.04921527040733653
11,11,574.0,60.0,0.012859433759875546,0.20821833471217197,0.03251465050917369,-0.2333551844387594
12,12,574.0,60.0,0.017023800454118984,0.40286098240456336,0.0278475468203985,-0.515607214068802
13,13,574.0,60.0,0.02508102010221025,0.20735817536569026,0.01753540253902246,-0.21428058277723588
14,14,574.0,60.0,0.029228183609524054,0.4022250963620948,0.013249790883477743,-0.5013808815070548
15,15,574.0,60.0,0.03727268553676595,0.20691890411082173,0.003222173253336647,-0.20455198373255878
16,16,574.0,60.0,0.041411063618982384,0.011751022329558103,-0.0008688664213145287,0.08914563650456131
17,17,574.0,60.0,0.041646084065573546,0.20688541684340364,0.0009140463087766975,-0.2038112914775005
18,18,574.0,60.0,0.04578379240244162,0.4019942844235258,-0.003162179520773312,-0.4962057410130683
19,19,574.0,60.0,0.05382367809091214,0.2069170663127434,-0.013086294341034678,-0.20452105606373755
20,20,574.0,60.0,0.057962019417167006,0.01198467873438433,-0.01717671546230943,0.08400522814567773
21,21,574.0,60.0,0.05820171299185469,0.20734858533613762,-0.015496610899395875,-0.21404710878677807
22,22,574.0,60.0,0.06234868469857745,0.40268862024587426,-0.019777553075131436,-0.5115778006697593
23,23,574.0,60.0,0.07040245710349494,0.20785076037371772,-0.030009109088526623,-0.22519238890115495
24,24,574.0,60.0,0.0745594723109693,0.013170265248317908,-0.03451295686654972,0.05787552058056289
25,25,574.0,60.0,0.07482287761593565,0.20876963599157314,-0.03335544645493846,-0.24549360764117417
26,26,574.0,60.0,0.0789982703357671,0.014139573816497025,-0.038265318607761944,0.03648441076486786
27,27,574.0,60.0,0.07928106181209704,-0.18041334789929528,-0.03753563039246459,0.316852907635461
28,28,574.0,60.0,0.07567279485411113,-0.37498111542396373,-0.03119857223975537,0.5974661005674565
29,29,574.0,60.0,0.06817317254563185,-0.1794368070381557,-0.01924925022840624,0.2951214840130329
30,30,574.0,60.0,0.06458443640486873,-0.37427911762731825,-0.013346820548145583,0.5816718747651977
31,31,574.0,60.0,0.057098854052322366,-0.5692115434714551,-0.0017133830528416293,0.8701206215781738
32,32,574.0,60.0,0.045714623182893266,-0.7643101459895404,0.01568902937872185,1.1622643614238224
33,33,574.0,60.0,0.030428420263102458,-0.9596328704362252,0.0389343166071983,1.4598247758674476
34,34,574.0,60.0,0.011235762854377954,-0.7650093782439574,0.06813081212454726,1.1795545765027562
35,35,574.0,60.0,-0.004064424710501195,-0.5708349398473789,0.09172190365460238,0.9089836138507286
36,36,574.0,60.0,-0.015481123507448773,-0.3770661621583514,0.10990157593161695,0.6464806543563737
37,37,574.0,60.0,-0.0230224467506158,-0.18363324334563683,0.12283118901874443,0.39032783544442257
38,38,574.0,60.0,-0.026695111617528536,0.009550808028696733,0.13063774572763287,0.13875664023383327
39,39,574.0,60.0,-0.0265040954569546,-0.18717672051473036,0.13341287853230954,0.46963181087838884
40,40,574.0,60.0,-0.030247629867249208,0.0058332580215008645,0.14280551474987732,0.22179669523699624
41,41,574.0,60.0,-0.03013096470681919,0.1986559510960469,0.14724144865461725,-0.02265085368202427
42,42,574.0,60.0,-0.02615784568489825,0.39139316190567186,0.14678843158097676,-0.26549567679792774
43,43,574.0,60.0,-0.018329982446784812,0.19451439343544413,0.1414785180450182,0.0696475847602982
44,44,574.0,60.0,-0.01443969457807593,0.38735441641967505,0.14287146974022416,-0.17526627406900291
45,45,574.0,60.0,-0.0066926062496824295,0.5801733818746471,0.1393661442588441,-0.41968637964662336
46,46,574.0,60.0,0.004910861387810512,0.773073892349495,0.13097241666591164,-0.6653905347734046
47,47,574.0,60.0,0.02037233923480041,0.9661543624296475,0.11766460597044355,-0.9141348467164812
48,48,574.0,60.0,0.03969542648339336,0.7696543136522339,0.09938190903611392,-0.5869091965711816
49,49,574.0,60.0,0.055088512756438036,0.5732912331573403,0.08764372510469029,-0.2646477448537928
50,50,574.0,60.0,0.06655433741958484,0.7670600227823035,0.08235077020761443,-0.5284510490671501
51,51,574.0,60.0,0.0818955378752309,0.9609327009355206,0.07178174922627142,-0.7940907705609366
52,52,574.0,60.0,0.10111419189394132,1.1549998098900627,0.05589993381505269,-1.0633560748777058
53,53,574.0,60.0,0.12421418809174258,1.3493389888035714,0.034632812317498575,-1.3379834854149752
54,54,574.0,60.0,0.151200967867814,1.5440080492847668,0.00787314260919907,-1.6196319629612097
55,55,574.0,60.0,0.18208112885350936,1.3487942246869247,-0.024519496650025122,-1.3245056214516748
56,56,574.0,60.0,0.20905701334724786,1.544217123811784,-0.05100960907905862,-1.6247598672455963
57,57,574.0,60.0,0.23994135582348353,1.7399008193122976,-0.08350480642397054,-1.9328939418045687
58,58,574.0,60.0,0.2747393722097295,1.9358110487023334,-0.12216268526006191,-2.250257202998328
59,59,574.0,60.0,0.31345559318377614,2.13185259968752,-0.16716782932002847,-2.577954567957409
60,60,574.0,60.0,0.35609264517752653,1.938396730377819,-0.21872692067917665,-2.340734692879777
0,0,575.0,21.0,-0.026969720472195913,0.04777863469236035,-0.004779525509169172,-0.04329286182004491
1,1,575.0,21.0,-0.026014147778348706,0.2429687952602976,-0.00564538274557007,-0.3374799336549349
2,2,575.0,21.0,-0.021154771873142755,0.04792763291483834,-0.01239498141866877,-0.04658258585752756
3,3,575.0,21.0,-0.02019621921484599,0.24322510651188248,-0.01332663313581932,-0.3431503242896386
4,4,575.0,21.0,-0.01533171708460834,0.048295258140723635,-0.02018963962161209,-0.05469943005009542
5,5,575.0,21.0,-0.014365811921793866,-0.1465314716031532,-0.021283628222614,0.23154575410892914
6,6,575.0,21.0,-0.01729644135385693,0.04888803628547911,-0.016652713140435416,-0.0677740317862141
7,7,575.0,21.0,-0.01631868062814735,-0.1459912554640121,-0.018008193776159698,0.21960870349124384
8,8,575.0,21.0,-0.01923850573742759,0.04938342097924539,-0.01361601970633482,-0.07869991599488213
9,9,575.0,21.0,-0.01825083731784268,0.24469789005254777,-0.015190018026232464,-0.37564744823589996
10,10,575.0,21.0,-0.013356879516791726,0.4400322661231538,-0.022702966990950462,-0.6730809034543404
11,11,575.0,21.0,-0.00455623419432865,0.24523310861872863,-0.036164585060037266,-0.3876315661160835
12,12,575.0,21.0,0.000348427978045923,0.44084924849460294,-0.04391721638235894,-0.6914939859394869
13,13,575.0,21.0,0.009165412947937983,0.6365521454531868,-0.05774709610114868,-0.9976727960442056
14,14,575.0,21.0,0.021896455857001722,0.442247845042561,-0.07770055202203278,-0.7236703861176231
15,15,575.0,21.0,0.030741412757852943,0.24828160853033546,-0.09217395974438525,-0.45641985782269145
16,16,575.0,21.0,0.03570704492845965,0.4445776034149689,-0.10130235690083908,-0.7766747195709799
17,17,575.0,21.0,0.04459859699675903,0.6409360040777734,-0.11683585129225868,-1.0994342950088276
18,18,575.0,21.0,0.057417317078314496,0.4475292768569188,-0.13882453719243523,-0.8455736879077651
19,19,575.0,21.0,0.06636790261545288,0.6442445428881769,-0.15573601095059053,-1.1784912334556688
20,20,575.0,21.0,0.07925279347321641,0.8410074987479128,-0.1793058356197039,-1.5156652523328575
21,21,575.0,21.0,0.09607294344817467,0.6484507320817232,-0.20961914066636106,-1.2838946797985025
0,0,576.0,50.0,0.0005371505835413681,0.01264086210825456,0.007000828980371965,0.04390523411168812
1,1,576.0,50.0,0.0007899678257064593,-0.1825807747020351,0.007878933662605727,0.3387887401692106
2,2,576.0,50.0,-0.0028616476683342427,0.012428182252090358,0.01465470846598994,0.048600766487161995
3,3,576.0,50.0,-0.0026130840232924356,-0.1829008058583352,0.01562672379573318,0.3458711175806891
4,4,576.0,50.0,-0.00627110014045914,0.011995413362015817,0.022544146147346962,0.05815655227809857
5,5,576.0,50.0,-0.006031191873218824,-0.18344240323915895,0.023707277192908934,0.35786620111339124
6,6,576.0,50.0,-0.009700039938002003,-0.3788932259952511,0.03086460121517676,0.6579293380764116
7,7,576.0,50.0,-0.017277904457907025,-0.18421417043750343,0.04402318797670499,0.37512258770738666
8,8,576.0,50.0,-0.020962187866657093,0.010255721467601925,0.051525639730852724,0.0966390092319312
9,9,576.0,50.0,-0.020757073437305054,0.20460277553874806,0.05345841991549135,-0.17935284370257137
10,10,576.0,50.0,-0.016665017926530093,0.39892059687121895,0.04987136304143992,-0.4547038927717463
11,11,576.0,50.0,-0.008686605989105714,0.20313025990357017,0.040777285186005,-0.14672742835862668
12,12,576.0,50.0,-0.004624000791034311,0.3976452564700278,0.037842736618832466,-0.4262721793376806
13,13,576.0,50.0,0.0033289043383662453,0.20200830022578592,0.029317293032078855,-0.12190373538454174
14,14,576.0,50.0,0.007369070342881963,0.3966982237807273,0.02687921832438802,-0.4051950776911267
15,15,576.0,50.0,0.01530303481849651,0.20120560812566343,0.018775316770565487,-0.10416054063407365
16,16,576.0,50.0,0.019327146981009777,0.39605353058440795,0.016692105957884014,-0.39086129225828903
17,17,576.0,50.0,0.027248217592697938,0.5909346520934688,0.008874880112718234,-0.6782349999356826
18,18,576.0,50.0,0.03906691063456731,0.39569053683090394,-0.004689819885995419,-0.3827711800466396
19,19,576.0,50.0,0.04698072137118539,0.5908787614595594,-0.012345243486928212,-0.676929099200209
20,20,576.0,50.0,0.05879829660037658,0.3959304960996808,-0.025883825470932393,-0.38815839359401744
21,21,576.0,50.0,0.0667169065223702,0.5914101084478827,-0.033646993342812744,-0.6888885881242208
22,22,576.0,50.0,0.07854510869132784,0.396770882314271,-0.04742476510529716,-0.4069853491955477
23,23,576.0,50.0,0.08648052633761326,0.20235236270916784,-0.05556447208920812,-0.12962311458256642
24,24,576.0,50.0,0.09052757359179661,0.00806858292091392,-0.05815693438085945,0.14502524536370948
25,25,576.0,50.0,0.09068894525021488,-0.18617436768671347,-0.05525642947358526,0.4188085774946383
26,26,576.0,50.0,0.08696545789648061,-0.3804715599134547,-0.04688025792369249,0.6935724226614639
27,27,576.0,50.0,0.07935602669821151,-0.18473170933868913,-0.03300880947046321,0.3865074815740672
28,28,576.0,50.0,0.07566139251143773,-0.37936990770632295,-0.025278659838981865,0.6686029101748105
29,29,576.0,50.0,0.06807399435731128,-0.574131399397012,-0.011906601635485653,0.9532206771770163
30,30,576.0,50.0,0.05659136636937104,-0.37885128638068316,0.007157811908054673,0.6568208124667383
31,31,576.0,50.0,0.04901434064175737,-0.18382970361155254,0.02029422815738944,0.3664003108540351
32,32,576.0,50.0,0.04533774656952632,0.010998065953220615,0.02762223437447014,0.080184928666799
33,33,576.0,50.0,0.04555770788859073,-0.1845087417600232,0.02922593294780612,0.3814531746128702
34,34,576.0,50.0,0.04186753305339027,0.010186288886772948,0.03685499644006353,0.09812654571667895
35,35,576.0,50.0,0.04207125883112573,-0.18544395796191954,0.038817527354397106,0.402205562668563
36,36,576.0,50.0,0.03836237967188734,0.009106537814290022,0.04686163860776837,0.12200914021138082
37,37,576.0,50.0,0.03854451042817314,-0.186654381467761,0.04930182141199598,0.4291004377395751
38,38,576.0,50.0,0.03481142279881792,-0.38243860217233205,0.057883830166787484,0.7369087902447762
39,39,576.0,50.0,0.027162650755371283,-0.18816186357874165,0.072622005971683,0.4629900892302871
40,40,576.0,50.0,0.023399413483796448,-0.38423095840514887,0.08188180775628874,0.7776506349082004
41,41,576.0,50.0,0.01571479431569347,-0.5803777058688839,0.09743482045445274,1.094931348586251
42,42,576.0,50.0,0.004107240198315789,-0.38666464000493267,0.11933344742617777,0.834340460263798
43,43,576.0,50.0,-0.0036260526017828643,-0.19335752009565182,0.13602025663145373,0.5814427438756193
44,44,576.0,50.0,-0.007493203003695901,-0.00037724450165879664,0.14764911150896612,0.3345127813368288
45,45,576.0,50.0,-0.007500747893729076,-0.19725822150921118,0.1543393671357027,0.6698723381611298
46,46,576.0,50.0,-0.0114459123239133,-0.004580613638571901,0.1677368138989253,0.4294872183709124
47,47,576.0,50.0,-0.011537524596684738,-0.20163136388195693,0.17632655826634355,0.769998670965123
48,48,576.0,50.0,-0.015570151874323878,-0.009317627153136221,0.19172653168564602,0.5375726855105811
49,49,576.0,50.0,-0.015756504417386602,-0.20654459352790958,0.20247798539585765,0.8840152597721309
50,50,576.0,50.0,-0.019887396287944795,-0.4037547846773666,0.22015829059130027,1.2329100246197124
0,0,577.0,13.0,0.012707535625680902,-0.04332244732968345,-0.026914347482344406,0.030610901250491762
1,1,577.0,13.0,0.011841086679087233,-0.2380482997241138,-0.02630212945733457,0.31468203140955936
2,2,577.0,13.0,0.0070801206846049574,-0.4327858993281196,-0.020008488829143384,0.5989554622488407
3,3,577.0,13.0,-0.0015755973019574354,-0.23738979913726488,-0.00802937958416657,0.3000378753821753
4,4,577.0,13.0,-0.006323393284702733,-0.4323963875401604,-0.0020286220765230647,0.5901777166117359
5,5,577.0,13.0,-0.014971321035505941,-0.6274898760381917,0.009774932255711653,0.8822209327252866
6,6,577.0,13.0,-0.027521118556269777,-0.8227432178221306,0.027419350910217386,1.1779607375904098
7,7,577.0,13.0,-0.04397598291271239,-1.0182103411580752,0.05097856566202558,1.4791114914101253
8,8,577.0,13.0,-0.0643401897358739,-0.8237464157718333,0.08056079549022808,1.2027757603945584
9,9,577.0,13.0,-0.08081511805131056,-1.0198122482380674,0.10461631069811925,1.5195799314345497
10,10,577.0,13.0,-0.1012113630160719,-1.2160318123858636,0.13500790932681023,1.843001213665213
11,11,577.0,13.0,-0.12553199926378916,-1.022632968922771,0.1718679336001145,1.5951146209472382
12,12,577.0,13.0,-0.14598465864224458,-1.2193260140787128,0.20377022601905925,1.9360881580424982
13,13,577.0,13.0,-0.17037117892381884,-1.4159608619878115,0.24249198917990922,2.284432757029419
0,0,578.0,13.0,-0.01912418461421699,0.047544945830503324,-0.027682639058021888,-0.04653688517269532
1,1,578.0,13.0,-0.01817328569760692,-0.14716934172120572,-0.028613376761475795,0.2372849855326178
2,2,578.0,13.0,-0.021116672532031037,-0.3418710699707533,-0.02386767705082344,0.5208068457196042
3,3,578.0,13.0,-0.027954093931446104,-0.5366490517541349,-0.013451540136431355,0.8058741727104028
4,4,578.0,13.0,-0.0386870749665288,-0.731584053277822,0.002665943317776703,1.0942955876291383
5,5,578.0,13.0,-0.053318756032085246,-0.5364973223052188,0.024551855070359466,0.8024503174747937
6,6,578.0,13.0,-0.06404870247818963,-0.34172050595868536,0.04060086141985534,0.517590666420803
7,7,578.0,13.0,-0.07088311259736334,-0.5373898964410571,0.0509526747482714,0.8227862489827901
8,8,578.0,13.0,-0.08163091052618449,-0.7331705224615707,0.0674083997279272,1.1310496652922937
9,9,578.0,13.0,-0.0962943209754159,-0.9291071697472448,0.09002939303377308,1.444090217151312
10,10,578.0,13.0,-0.11487646437036081,-1.1252143968322248,0.11891119737679932,1.7634926331077918
11,11,578.0,13.0,-0.1373807523070053,-0.931621196473081,0.15418105003895516,1.510031014183864
12,12,578.0,13.0,-0.15601317623646693,-1.1282385278844855,0.18438167032263245,1.8466083388991883
13,13,578.0,13.0,-0.17857794679415664,-1.3248517577525691,0.22131383710061622,2.1904308176379836
0,0,579.0,13.0,-0.04536223478168075,0.007392638228367186,-0.048300673877413686,-0.034446790686063745
1,1,579.0,13.0,-0.045214382017113405,0.20317276456692468,-0.04898960969113496,-0.34196936438615466
2,2,579.0,13.0,-0.04115092672577491,0.39895623413848863,-0.05582899697885805,-0.6496894164435263
3,3,579.0,13.0,-0.03317180204300514,0.20465457845936527,-0.06882278530772858,-0.37509622556476263
4,4,579.0,13.0,-0.029078710473817836,0.4006831636821647,-0.07632470981902383,-0.6886609294703012
5,5,579.0,13.0,-0.02106504720017454,0.5967767733093896,-0.09009792840842985,-1.004362692266286
6,6,579.0,13.0,-0.009129511733986748,0.40296623485798433,-0.11018518225375558,-0.7412790170163353
7,7,579.0,13.0,-0.0010701870368270607,0.5994228768547234,-0.12501076259408228,-1.0665058717140572
8,8,579.0,13.0,0.010918270500267408,0.40615662924595947,-0.14634088002836343,-0.8155262918047792
9,9,579.0,13.0,0.0190414030851866,0.21330900907099118,-0.162651405864459,-0.5722176237274232
10,10,579.0,13.0,0.023307583266606424,0.02079644811350259,-0.17409575833900748,-0.3348690717382834
11,11,579.0,13.0,0.023723512228876475,0.21791333284474265,-0.18079313977377315,-0.6770008289984419
12,12,579.0,13.0,0.02808177888577133,0.41502527559359204,-0.194333156353742,-1.0207138601947912
13,13,579.0,13.0,0.03638228439764317,0.6121304772698716,-0.2147474335576378,-1.3675814086109528
0,0,580.0,9.0,0.008689174995461388,0.02148668643952166,-0.033512439847472486,-0.03996504502773545
1,1,580.0,9.0,0.00911890872425182,0.21707277647705853,-0.034311740748027196,-0.3430302640431519
2,2,580.0,9.0,0.01346036425379299,0.41266564148095447,-0.041172346028890236,-0.6463325480727179
3,3,580.0,9.0,0.02171367708341208,0.6083363654413867,-0.054098996990344594,-0.9516911490864899
4,4,580.0,9.0,0.03388040439223981,0.8041429917140162,-0.0731328199720744,-1.2608687406548464
5,5,580.0,9.0,0.049963264226520136,0.6100286381851086,-0.09835019478517132,-0.9919574037738563
6,6,580.0,9.0,0.06216383699022231,0.8063192552181806,-0.11818934286064844,-1.3138388378782038
7,7,580.0,9.0,0.07829022209458592,1.0027220870740066,-0.1444661196182125,-1.641054684046948
8,8,580.0,9.0,0.09834466383606605,1.1992109611464574,-0.17728721329915148,-1.9750431853208903
9,9,580.0,9.0,0.1223288830589952,1.3957041803231554,-0.2167880770055693,-2.31701301389454
0,0,581.0,49.0,0.03090237542814285,-0.025095141580421688,0.025235441213807067,-0.043052113048091104
1,1,581.0,49.0,0.030400472596534417,0.16965602282144185,0.024374398952845246,-0.32766741513381303
2,2,581.0,49.0,0.033793593052963256,0.3644226356937703,0.017821050650168986,-0.6125651902121448
3,3,581.0,49.0,0.04108204576683866,0.1690562217934862,0.005569746845926088,-0.31432299135606734
4,4,581.0,49.0,0.04446317020270838,-0.026144626150483796,-0.0007167129811952583,-0.01988876397435757
5,5,581.0,49.0,0.04394027767969871,-0.2212562916036109,-0.0011144882606824098,0.2725679454385508
6,6,581.0,49.0,0.03951515184762649,-0.02611845551914574,0.004336870648088606,-0.02046628638577619
7,7,581.0,49.0,0.038992782737243575,0.16894103273617123,0.003927544920373082,-0.31177773122490515
8,8,581.0,49.0,0.042371603391967,0.3640068100886972,-0.002308009704125021,-0.6032194452623341
9,9,581.0,49.0,0.049651739593740946,0.1689172156892614,-0.014372398609371704,-0.3112643873317711
10,10,581.0,49.0,0.05303008390752617,-0.02599705530969018,-0.020597686356007127,-0.023148517005564362
11,11,581.0,49.0,0.052510142801332364,0.16941413712292,-0.021060656696118413,-0.3222584198951662
12,12,581.0,49.0,0.055898425543790764,-0.025401674614636993,-0.027505825094021736,-0.036290883338781665
13,13,581.0,49.0,0.055390392051498025,-0.2201186097426873,-0.02823164276079737,0.24758834559328513
14,14,581.0,49.0,0.05098801985664428,-0.02460507783225402,-0.023279875848931667,-0.053864088509108954
15,15,581.0,49.0,0.0504959182999992,-0.21938562542636897,-0.024357157619113844,0.23138389978314738
16,16,581.0,49.0,0.04610820579147182,-0.023924250496178412,-0.019729479623450896,-0.06888149201066474
17,17,581.0,49.0,0.04562972078154825,-0.2187578683383869,-0.02110710946366419,0.21751196630356107
18,18,581.0,49.0,0.04125456341478051,-0.4135718271367128,-0.01675687013759297,0.5034627838078487
19,19,581.0,49.0,0.032983126872046256,-0.60845364532432,-0.006687614461435993,0.7908181817375619
20,20,581.0,49.0,0.020814053965559853,-0.41324050596208756,0.009128749173315244,0.4960388767356608
21,21,581.0,49.0,0.012549243846318102,-0.21824846468948747,0.01904952670802846,0.20624681683225105
22,22,581.0,49.0,0.008184274552528353,-0.023404027945466255,0.02317446304467348,-0.0803665882403794
23,23,581.0,49.0,0.007716193993619028,0.17137817961848478,0.02156713127986589,-0.3656487641223843
24,24,581.0,49.0,0.011143757585988723,-0.024043516872670867,0.014254155997418205,-0.0662441456964098
25,25,581.0,49.0,0.010662887248535306,-0.21936690117968566,0.012929273083490008,0.23090174672525332
26,26,581.0,49.0,0.006275549224941593,-0.024432065737782005,0.017547308017995075,-0.05767496652359516
27,27,581.0,49.0,0.0057869079101859535,0.1704339501504499,0.016393808687523173,-0.34477034708747595
28,28,581.0,49.0,0.009195586913194952,-0.0249173278245301,0.009498401745773655,-0.046963241889831586
29,29,581.0,49.0,0.00869724035670435,-0.2201741824572048,0.008559136907977024,0.24870131628006076
30,30,581.0,49.0,0.0042937567075602544,-0.025175504553186068,0.01353316323357824,-0.04126963108444287
31,31,581.0,49.0,0.0037902466164965332,0.16974979545656044,0.012707770611889381,-0.32965217804906494
32,32,581.0,49.0,0.007185242525627742,-0.025550729351281942,0.006114727050908083,-0.03298906044884242
33,33,581.0,49.0,0.006674227938602104,0.16948300283653067,0.005454945841931234,-0.32373647098054104
34,34,581.0,49.0,0.010063887995332716,-0.02571619597386063,-0.0010197835776795871,-0.029338282954356643
35,35,581.0,49.0,0.009549564075855504,-0.220823508024403,-0.00160654923676672,0.2630227166239611
36,36,581.0,49.0,0.005133093915367444,-0.4159224906030853,0.0036539050957125016,0.5551984875567136
37,37,581.0,49.0,-0.003185355896694262,-0.6110955542117846,0.014757874846846774,0.8490303743597278
38,38,581.0,49.0,-0.015407266980929955,-0.8064156333824031,0.031738482334041335,1.1463172466226776
39,39,581.0,49.0,-0.03153557964857802,-0.6117222166202603,0.05466482726649489,0.8637537470042131
40,40,581.0,49.0,-0.04377002398098322,-0.41738535870000393,0.07193990220657914,0.5887473522150111
41,41,581.0,49.0,-0.052117731154983304,-0.6134370568339023,0.08371484925087937,0.9031963430811302
42,42,581.0,49.0,-0.06438647229166135,-0.4195427451812621,0.10177877611250197,0.6379568426659897
43,43,581.0,49.0,-0.0727773271952866,-0.6159256117721559,0.11453791296582176,0.9608780488236532
44,44,581.0,49.0,-0.08509583943072971,-0.42251387613878727,0.1337554739422948,0.7062619491400608
45,45,581.0,49.0,-0.09354611695350545,-0.619210426191737,0.14788071292509603,1.0378784123435625
46,46,581.0,49.0,-0.1059303254773402,-0.42633006523797556,0.16863828117196727,0.7950342814925073
47,47,581.0,49.0,-0.1144569267820997,-0.2338742377087555,0.18453896680181742,0.5597907311880579
48,48,581.0,49.0,-0.11913441153627481,-0.4310412231945544,0.19573478142557857,0.9044666919785752
49,49,581.0,49.0,-0.1277552360001659,-0.6281982525388357,0.21382411526515008,1.2517344516918663
0,0,582.0,25.0,-0.011664442325906035,0.04857789533007911,0.012623954664032502,-0.03781140716318391
1,1,582.0,25.0,-0.010692884419304454,-0.1467227877906205,0.011867726520768824,0.2588276189639057
2,2,582.0,25.0,-0.013627340175116864,-0.34201213548947584,0.01704427890004694,0.5552300416058525
3,3,582.0,25.0,-0.020467582884906382,-0.14713359288385297,0.02814887973216399,0.2679654622970071
4,4,582.0,25.0,-0.02341025474258344,0.047575561333874444,0.033508188978104134,-0.015707889156756638
5,5,582.0,25.0,-0.022458743515905953,-0.1480105160983846,0.033194031194969,0.2873561036908389
6,6,582.0,25.0,-0.025418953837873647,-0.34358973274879956,0.03894115326878578,0.5903205733223742
